p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene_symbol
8.2714711724684e-140	0.504512513768611	0.209	0.06	4.15897842022884e-135	CBFA2T3
8.79230967028149e-140	0.416575454844783	0.424	0.26	4.42086122531424e-135	MOV10L1
8.91909603596813e-140	0.437630527264146	0.169	0.027	4.48461067784514e-135	LOC100288893
8.98695391497351e-140	2.02801814427704	0.126	0.004	4.51873029798783e-135	PTPRD.AS2
9.38035395288685e-140	-0.493894670036068	0.879	0.788	4.71653577105104e-135	TANGO6
9.99834853922222e-140	-2.19157803487615	0.478	0.56	5.02726962900633e-135	COL16A1
1.00944029533085e-139	-0.780261109209251	0.565	0.349	5.07556674895304e-135	NAA60
1.20960538936626e-139	1.30702454202433	0.243	0.088	6.0820168582725e-135	MUM1L1
1.34588084562731e-139	-0.319688219080105	0.329	0.144	6.76722347989868e-135	IKZF4
1.3759546429106e-139	-0.577012483985444	0.345	0.141	6.91843754001877e-135	SSR4
1.38540786818508e-139	0.253987259749799	0.162	0.022	6.96596930202139e-135	LOC101927089
1.4617401644782e-139	-0.261307123394952	0.281	0.104	7.34977572101286e-135	DCAF11
1.51609565946215e-139	-0.527606546862624	0.331	0.143	7.62308058534163e-135	CASP2
1.55853560770907e-139	1.46064498473463	0.143	0.013	7.83647288912198e-135	ACKR1
1.6880011078023e-139	1.92300578183766	0.382	0.215	8.48743837014076e-135	GAD1
1.90102693622684e-139	1.99492110479372	0.125	0.003	9.55855353804219e-135	LOC105378730
1.93399061193208e-139	-0.339099627684335	0.936	0.689	9.72429819585568e-135	CHD2
2.57280051660429e-139	-0.696782995079404	0.329	0.139	1.2936298277538e-134	SLC39A13
2.58754397312489e-139	2.607062838327	0.309	0.149	1.30104298512693e-134	PTH2R
2.85200310685178e-139	1.95087300016745	0.158	0.024	1.43401568215614e-134	LOC105378381
2.93968616252385e-139	-0.394339300136908	0.215	0.056	1.47810359937862e-134	BNIP3P1
3.07749502499923e-139	2.78887123960865	0.185	0.045	1.54739527351986e-134	ABCC12
3.09483174193596e-139	1.0447884853873	0.174	0.034	1.55611234816282e-134	FAM171A2
3.39613618416742e-139	-0.518398492616459	0.636	0.479	1.70761123476122e-134	NUB1
3.51025850499573e-139	-0.418718119568373	0.587	0.686	1.7649930788969e-134	LOC102724339
3.76955830772841e-139	-0.558132890969635	0.937	0.735	1.89537161270892e-134	MTDH
3.78810207812201e-139	-0.754224051832806	0.426	0.234	1.90469560590053e-134	ZDHHC7
3.80582548788942e-139	-3.67287569454629	0.032	0.105	1.91360711356568e-134	LAYN
3.9134778030379e-139	2.52662065652819	0.125	0.003	1.96773577414549e-134	IQCJ
4.21478225065905e-139	-2.81749987956629	0.323	0.449	2.11923466345388e-134	SYT9
4.58647630109367e-139	-0.751735427934629	0.545	0.308	2.30612614895291e-134	CKMT2.AS1
5.31244402065958e-139	-3.39485116408743	0.1	0.209	2.67114997802784e-134	PLEKHO2
5.38562438452454e-139	-0.700196393095552	0.615	0.437	2.70794579678279e-134	MYH9
6.17061706248656e-139	-3.70595442262994	0.104	0.214	3.10264796518887e-134	S100A13
6.77525845004235e-139	-0.28275292515025	0.475	0.296	3.40666770126579e-134	POLH
7.12673936991165e-139	2.76770943698283	0.172	0.035	3.58339582258528e-134	LOC100128554
7.59567505128073e-139	1.19271644048904	0.222	0.072	3.81918137253446e-134	TMC3.AS1
7.89701554340258e-139	-0.465919347831131	0.605	0.437	3.97069838537825e-134	ZC3H7B
7.90859659149859e-139	-0.948545340387673	0.47	0.226	3.97652145217141e-134	ZNF189
8.41566202308074e-139	0.275349789276199	0.196	0.046	4.23147902182523e-134	ISY1
1.00858094584094e-138	0.316703325421221	0.194	0.043	5.07124585378285e-134	PCGF1
1.08943678874484e-138	1.93722366240324	0.211	0.065	5.47779711748793e-134	LOC105375167
1.25186829220638e-138	-0.265960898723407	0.407	0.228	6.2945189600429e-134	METTL2B
1.31344364478395e-138	1.5081165918321	0.261	0.105	6.6041259903382e-134	LOC101929294
1.33023185389404e-138	-0.522593057597866	0.351	0.165	6.68853878456461e-134	ZNF595
1.51505644614635e-138	2.41488779834903	0.243	0.09	7.61785531686847e-134	ITGA11
1.57393407072886e-138	-0.734022189427011	0.627	0.368	7.91389790103178e-134	TANK
1.81699795328021e-138	-0.289688839420818	0.291	0.114	9.13604740888825e-134	PHB
2.10909343687379e-138	-0.755129059828022	0.414	0.217	1.06047327099451e-133	LOC105374505
2.12905697708519e-138	0.978367187018346	0.199	0.054	1.07051113864821e-133	RS1
2.2377968060418e-138	0.598182601392538	0.151	0.019	1.12518661204588e-133	LOC105374836
2.30427985719179e-138	-0.434793088165083	0.271	0.097	1.15861495499461e-133	TIMM17B
3.13607823326604e-138	1.78625171507133	0.253	0.101	1.5768514964685e-133	LCN15
3.38543181417122e-138	-0.717692885299866	0.891	0.671	1.70222897048343e-133	SKIV2L2
3.47459204337414e-138	-0.822484067985906	0.733	0.537	1.74705962532895e-133	TAF3
4.01675798310237e-138	2.6856230599886	0.252	0.094	2.0196660814837e-133	GPR83
4.69034721833067e-138	0.404128482296906	0.166	0.027	2.35835348484885e-133	LOC105375169
4.738660814194e-138	-0.849952883061223	0.276	0.092	2.38264604398488e-133	PPP1R35
5.14035379133687e-138	-0.259579050193826	0.216	0.056	2.58462128982209e-133	LOC105379068
5.1903448142002e-138	1.28817602837241	0.134	0.008	2.609757276028e-133	HIST3H2A
6.44941964599841e-138	-0.475185566609584	0.369	0.177	3.24283269220446e-133	ZNF197
7.18382380673961e-138	0.671213042471366	0.161	0.024	3.61209844826674e-133	DDX3P1
7.25665972253919e-138	0.963394397742472	0.239	0.084	3.64872107508993e-133	C20orf203
8.41237533110422e-138	-0.637490632777139	0.525	0.335	4.22982644023251e-133	STX5
8.58679077915325e-138	-1.01077247436047	0.627	0.368	4.31752427166605e-133	TPD52L2
9.45946675797991e-138	-0.743786460294858	0.41	0.21	4.75631448057988e-133	WHAMM
1.04876266221335e-137	-0.296886279369022	0.235	0.064	5.27328354187493e-133	C11orf98
1.21832448038597e-137	-0.707860912417015	0.787	0.489	6.1258573198287e-133	ELL2
1.35534140295608e-137	-0.99813291856011	0.847	0.538	6.81479210820346e-133	AGPAT4
1.67492860173255e-137	-0.664031001037443	0.251	0.078	8.42170850237142e-133	PSMB10
1.8944859162445e-137	1.00172867974358	0.161	0.026	9.52566463546897e-133	TCAF2
2.02732270625983e-137	0.975272197167462	0.202	0.057	1.01935812993451e-132	P3H2.AS1
2.08811475196847e-137	-0.719598017886018	0.459	0.256	1.04992497843726e-132	LOC100506639
2.2265830413151e-137	-0.488348288450035	0.273	0.1	1.11954821900364e-132	LOC105373835
2.68389350229958e-137	-0.777865469041798	0.364	0.17	1.34948849189125e-132	BAG6
2.69580665993257e-137	0.394329348923458	0.227	0.073	1.3554785466807e-132	CCDC183
2.77824512858114e-137	-0.377747918160162	0.929	0.68	1.39692943310188e-132	RAP1GDS1
2.94579061603909e-137	-0.597334082445846	0.275	0.096	1.48117297965062e-132	MPLKIP
2.98265834167457e-137	2.42762832090395	0.25	0.096	1.49971044077739e-132	LOC105374492
3.19054072265279e-137	-0.497646802726984	0.897	0.619	1.60423578075705e-132	TRAF3IP2.AS1
3.86785696454511e-137	-0.642563044725297	0.34	0.154	1.94479716034293e-132	OSTC
4.40746775021683e-137	-0.737704647318757	0.863	0.71	2.21611885948653e-132	UBE2R2
5.27049226694878e-137	-0.3897490624675	0.389	0.206	2.65005621674451e-132	HIF1AN
5.47562379056953e-137	-0.317976336255849	0.579	0.422	2.75319839813627e-132	CCNT1
7.3407101506615e-137	1.12378079193196	0.204	0.058	3.69098247085411e-132	LOC105378429
8.6254077046543e-137	-0.373050940366635	0.294	0.117	4.33694124797723e-132	ACOT2
9.52018675254301e-137	0.488644036513545	0.234	0.08	4.78684510104615e-132	RITA1
1.03410766821756e-136	-0.298042989801817	0.45	0.263	5.1995967665647e-132	CCDC126
1.14473941071373e-136	-0.422029425805792	0.368	0.19	5.7558642310097e-132	DCTN5
1.22787744753462e-136	-0.947800122059297	0.499	0.288	6.17389059394883e-132	ATAT1
1.25004261222105e-136	1.62324967701798	0.137	0.011	6.28533925850867e-132	LOC105370427
1.36920430137374e-136	-0.770701492509446	0.427	0.215	6.88449614773731e-132	SCAMP3
1.46332091548466e-136	1.38770094506821	0.12	0.002	7.3577238951484e-132	LOC101928453
1.59134625757418e-136	-0.898842629646251	0.701	0.458	8.00144811770872e-132	LINC01420
1.68113274415901e-136	-0.553135486858594	0.464	0.278	8.45290355090594e-132	ZNF266
1.69309533318818e-136	0.346874357141777	0.437	0.27	8.51305264480347e-132	BCL7B
1.77816363368288e-136	1.30678529083924	0.134	0.009	8.94078456652087e-132	NUDT10
1.87880123226612e-136	-0.49712308886694	0.301	0.12	9.44680047595726e-132	ZNF23
1.92336182010344e-136	1.89239592930035	0.134	0.009	9.67085556766208e-132	CORT
2.06179657134786e-136	-0.560672819359111	0.348	0.155	1.03669193403942e-131	DENND4B
2.09065416479247e-136	-0.662499144598031	0.29	0.119	1.0512018205993e-131	APTR
2.16576955133157e-136	0.807082181885616	0.177	0.034	1.08897058810503e-131	PCDH20
2.1675087706649e-136	-0.585525364360675	0.233	0.065	1.08984508497802e-131	ZFPL1
2.96324992571867e-136	-1.00474101126374	0.689	0.382	1.4899516951506e-131	NHLRC3
3.1552498789406e-136	2.08628310616802	0.129	0.007	1.58649119163012e-131	OR2T8
3.22605832333395e-136	0.374429813844392	0.7	0.464	1.62209438555554e-131	LOC105372138
3.27528511957413e-136	-0.293707265149979	0.228	0.064	1.64684611097307e-131	TXNDC17
3.28994446315383e-136	-5.51092567819506	0.5	0.59	1.65421697551838e-131	BNC2
3.39420194965385e-136	-0.864823955690881	0.454	0.259	1.70663868230545e-131	TBC1D2B
3.65793495896991e-136	-0.663779994100625	0.741	0.543	1.83924627671966e-131	KLHDC1
3.67275563419977e-136	-0.4384860487043	0.635	0.423	1.84669826043199e-131	MCMDC2
3.81365455286186e-136	1.75442167827535	0.275	0.121	1.91754364572447e-131	TTC39A
3.90985191116264e-136	2.79174005104762	0.359	0.201	1.96591263945169e-131	RAB3B
4.86598243921304e-136	-0.36351128568535	0.255	0.079	2.44666463026071e-131	LUC7L2
5.71828735990149e-136	-0.559565377180343	0.289	0.109	2.87521206743207e-131	RP9
6.26664276626285e-136	-3.42677074340409	0.371	0.494	3.15093064930462e-131	CNKSR3
7.57796823108965e-136	1.05867698757561	0.162	0.027	3.81027820627419e-131	MKRN5P
7.7797247773203e-136	-0.288226583131365	0.345	0.153	3.91172341528442e-131	KCTD6
9.1789302977864e-136	-0.267712180491587	0.287	0.116	4.61525794302998e-131	DDX49
1.02501610125419e-135	0.770244310007105	0.12	0.002	5.15388345871617e-131	LOC105374314
1.06474595829573e-135	1.34448237782828	0.123	0.004	5.35364915290677e-131	RPL31P8
1.08670827878416e-135	-2.73455280920197	0.187	0.319	5.46407789655462e-131	HEG1
1.3457123672762e-135	0.36933519551533	0.219	0.067	6.76637635390145e-131	SLC39A3
1.55070418023092e-135	2.46931023934751	0.124	0.005	7.79709568861911e-131	SLC32A1
1.56999410176909e-135	-0.252177860905709	0.283	0.113	7.89408734310516e-131	ASB13
1.59075201854604e-135	-0.691000972652558	0.906	0.725	7.99846022445135e-131	AGO3
1.6150024767689e-135	-0.323730582737402	0.257	0.086	8.12039395344171e-131	USP21
1.67862931168152e-135	0.377451863847114	0.198	0.05	8.44031604206585e-131	LOC100996741
1.68685987437007e-135	-0.526607567664996	0.266	0.094	8.48170013432012e-131	LOC101928963
1.75581225659863e-135	-0.533253010913612	0.463	0.271	8.82839960740357e-131	C9orf156
1.86286031283011e-135	-0.34654811095852	0.291	0.117	9.36664793894109e-131	HSBP1L1
1.92891219211281e-135	-0.335447108659819	0.265	0.097	9.69876339316242e-131	B4GALT4
2.24951197324323e-135	0.940239049273517	0.168	0.031	1.13107711526643e-130	C9orf139
2.39550270720204e-135	-6.28941060339995	0.112	0.222	1.20448271620826e-130	LOC101929497
2.48466739563803e-135	-0.270814221818035	0.211	0.054	1.24931561320076e-130	TBCC
2.61794620176131e-135	-0.502421828518544	0.91	0.764	1.31632952970761e-130	NSD1
2.80776637806577e-135	2.52484253740355	0.407	0.235	1.41177301255525e-130	PDGFD
2.84050918947451e-135	-0.748301865192888	0.573	0.325	1.42823642555968e-130	RMDN1
2.91824296524454e-135	0.520089231402779	0.197	0.051	1.4673217453546e-130	LOC100996660
3.06938593749305e-135	2.54252544856529	0.259	0.106	1.54331794323088e-130	LOC105371953
3.44352228538051e-135	-0.417566239756858	0.333	0.148	1.73143744031217e-130	LAMTOR1
3.49520829067248e-135	-0.882038356102709	0.752	0.536	1.75742568063303e-130	RIMKLB
4.17782622957787e-135	-0.69474500839913	0.879	0.752	2.10065280649405e-130	ATG10
4.26198797504664e-135	2.75898023009267	0.211	0.067	2.1429701737332e-130	LOC105369302
4.36412781781183e-135	1.31142289880556	0.146	0.017	2.19432710807397e-130	HYMAI
4.53484450070218e-135	1.1202604097508	0.134	0.01	2.28016516339806e-130	LOC101928397
6.036207221425e-135	0.653328881945482	0.171	0.032	3.0350653530047e-130	SAMD10
6.29944830916539e-135	-0.492680194156027	0.271	0.096	3.16742560433145e-130	FLII
6.69656959107541e-135	-0.579509617131952	0.873	0.622	3.36710215608863e-130	KIAA2026
6.759944921794e-135	-0.333169804398787	0.964	0.716	3.39896790612724e-130	SETD5
7.3866164963016e-135	-0.770440036747957	0.28	0.103	3.71406464050541e-130	DHFRL1
8.00977129878035e-135	-0.366590291126958	0.193	0.044	4.02739310673975e-130	BTF3L4P2
8.23996398339604e-135	-0.308821351819115	0.325	0.152	4.14313629049136e-130	MAK16
9.90421802540122e-135	-1.12886228611364	0.545	0.289	4.97993986535199e-130	MARCKS
9.90679575852316e-135	-0.730086849536567	0.91	0.569	4.98123597534303e-130	CLU
1.04539368134905e-134	-0.965293193227972	0.693	0.439	5.25634396919116e-130	KAT6A
1.07453324296866e-134	-0.798318708952377	0.544	0.328	5.4028605989707e-130	DCLRE1C
1.08566158604943e-134	0.628509450002052	0.51	0.346	5.45881502081513e-130	OSCP1
1.11775392751761e-134	-0.43054005909383	0.197	0.046	5.6201785229513e-130	LOC105371711
1.12221634758622e-134	-0.426242805448211	0.246	0.078	5.64261601729827e-130	C7orf43
1.89774328664705e-134	-0.698414871510271	0.45	0.253	9.54204301959001e-130	SIRT1
1.90667164163773e-134	1.93086048142766	0.409	0.261	9.58693568131867e-130	ZNF732
2.15518519228024e-134	-0.36037377669863	0.332	0.15	1.08364866653043e-129	PAK1IP1
2.25948322950024e-134	-0.298072410467054	0.332	0.154	1.13609076262502e-129	ZNF252P
2.27927458681503e-134	-0.7667587207117	0.465	0.236	1.14604205499646e-129	WASH1
2.48660094726692e-134	-0.580955550111881	0.24	0.073	1.25028782229528e-129	TRMT2A
2.61632723234128e-134	0.516962459909753	0.357	0.193	1.31551549569352e-129	NEXN
2.66055334246777e-134	0.883145161403188	0.147	0.018	1.33775282612622e-129	KLHL35
2.73254931604571e-134	-0.348081634230383	0.23	0.067	1.37395312160094e-129	NUDT16L1
2.83220517427666e-134	-0.822305657168551	0.784	0.552	1.42406108367805e-129	CAPZA1
3.44747788920955e-134	-0.78678200075827	0.872	0.724	1.73342635747345e-129	RNF216
3.49604824413694e-134	-0.597533986524403	0.608	0.411	1.75784801763449e-129	GBE1
3.58518429398118e-134	0.455933324636556	0.191	0.044	1.80266651485668e-129	LOC105374342
3.63709525489751e-134	0.334228966650596	0.3	0.136	1.82876786511502e-129	LYPD5
3.87332852605198e-134	-0.525050905778719	0.93	0.635	1.9475483161842e-129	MAPRE2
4.16876942526238e-134	-0.942231488962756	0.261	0.09	2.09609895471618e-129	MOGS
4.20462761030608e-134	-1.19617134029472	0.557	0.329	2.114128808738e-129	ADAP1
5.26506268749798e-134	2.29773259717242	0.373	0.219	2.64732616990086e-129	PCP4L1
6.05322617946695e-134	0.556843777865661	0.194	0.05	3.04362265529777e-129	LOC105371286
6.066003489262e-134	0.802239857552896	0.173	0.036	3.05004721443582e-129	RAP2B
6.08547516388469e-134	-0.323273979340768	0.478	0.303	3.05983776715286e-129	LONP1
6.28809095371324e-134	-0.651386610211611	0.308	0.124	3.16171501243656e-129	RBM22
6.29975833083607e-134	-0.812278185027966	0.789	0.569	3.16758148632769e-129	ARHGAP35
6.38525802379702e-134	-0.827211054600419	0.487	0.259	3.21057158694538e-129	CHTOP
7.0093286698576e-134	-0.693937990839074	0.85	0.687	3.5243605484911e-129	DENND4C
7.79531669646223e-134	0.829173612954395	0.171	0.033	3.91956318814817e-129	PRICKLE2.AS3
7.94450336426538e-134	-0.270338002353404	0.497	0.326	3.99457573658628e-129	ZNF785
8.53655706300829e-134	-3.85232375623368	0.075	0.174	4.2922662568512e-129	RHOG
9.12583397037333e-134	-0.716131592505199	0.312	0.125	4.58856057864341e-129	POLL
9.61855544262413e-134	0.274677289086523	0.176	0.035	4.83630586210584e-129	LOC105370568
9.72638294290413e-134	-0.538189772479138	0.884	0.487	4.89052260752163e-129	ATP5I
1.02957098901306e-133	-0.843558602872609	0.409	0.19	5.17678588985655e-129	METTL17
1.0356389444687e-133	-0.657011134765047	0.869	0.551	5.20729617668305e-129	HSD17B4
1.37436408135845e-133	-0.296999238647472	0.364	0.186	6.91044003747843e-129	ZCCHC4
1.55745106339368e-133	1.37656467671643	0.217	0.071	7.83101969184979e-129	ASS1
1.75048075987393e-133	-0.455260488421561	0.223	0.064	8.80159230872212e-129	PSMD6.AS2
1.79839003968497e-133	1.67137042329401	0.335	0.176	9.04248495854002e-129	GRB14
2.62534515081507e-133	0.487723290687385	0.159	0.024	1.32004979528133e-128	RGAG4
3.05310713370417e-133	0.257533017249364	0.18	0.038	1.53513279789779e-128	TRIAP1
3.52222618178098e-133	3.47221096520456	0.15	0.023	1.7710105464613e-128	LOC101927835
4.14637396212466e-133	2.18777351015992	0.121	0.004	2.0848382918959e-128	LOC105378935
4.16685306049505e-133	-0.311718278921905	0.528	0.37	2.09513538734752e-128	LIMK1
4.52379116637088e-133	1.23819953765401	0.236	0.085	2.27460743636294e-128	LOC105376591
4.72529231002159e-133	-0.4844137963893	0.204	0.049	2.37592422640195e-128	NUDT3
5.0576831697554e-133	-0.884550730767262	0.741	0.552	2.54305367458471e-128	NUP214
5.49655151166587e-133	-0.390068614961433	0.198	0.046	2.76372106558072e-128	CEMP1
5.75574948173004e-133	-2.54407844349086	0.044	0.124	2.89404839690868e-128	LOC100134868
5.90782532005458e-133	-0.376932979394716	0.414	0.224	2.97051364917665e-128	HPS5
6.98315048961756e-133	-0.698403484783933	0.614	0.413	3.5111978976846e-128	MTHFD1
7.16940772151216e-133	1.77749805094547	0.15	0.021	3.60484989645353e-128	LOC105375690
7.4639276696068e-133	-0.930193621746048	0.675	0.431	3.75293747155499e-128	HIBADH
8.50034631879224e-133	-1.007901683546	0.435	0.218	4.27405913255192e-128	HDAC7
8.8980266426319e-133	-0.874841504324015	0.464	0.276	4.47401677618175e-128	C16orf70
9.57948195966244e-133	1.33709152851122	0.203	0.059	4.81665932413787e-128	LOC105370463
9.69020134592869e-133	1.47639922659764	0.135	0.012	4.8723301387464e-128	LOC100130881
1.03947570085199e-132	-0.888556747900919	0.697	0.438	5.22658777145389e-128	MTMR2
1.09409248710804e-132	2.12821676965243	0.212	0.067	5.50120643442793e-128	LOC729987
1.1645943739037e-132	-0.903570355766298	0.579	0.369	5.85569697142517e-128	PI4KB
1.20011382613203e-132	-0.926477369705418	0.56	0.312	6.03429232917448e-128	WASH2P
1.22507031619056e-132	-0.482101410992423	0.293	0.117	6.15977605683776e-128	ACVR2B
1.45499519500615e-132	-0.719031969458918	0.732	0.408	7.31586134001044e-128	UBB
1.56909317054061e-132	-4.38498545687885	0.169	0.291	7.88955737079523e-128	LPCAT2
1.70811198189918e-132	1.68079368143221	0.138	0.014	8.58855785618727e-128	LOC105377458
1.82321127928989e-132	0.883908030548942	0.37	0.21	9.16728863339751e-128	TMEM44
1.89156687131727e-132	-0.542312901757426	0.383	0.196	9.51098738567038e-128	LIAS
1.94356406169598e-132	-1.52308032771156	0.354	0.155	9.77243445861357e-128	LRTOMT
1.98179871599362e-132	-0.705335631714955	0.428	0.226	9.96468212388754e-128	ZNF585A
1.98572725962077e-132	1.58721819346021	0.124	0.006	9.98443523409919e-128	LOC105377286
2.28747337713927e-132	-6.79942300861383	0.327	0.441	1.1501644887594e-127	DOCK8
2.50312257160099e-132	0.398515145358639	0.133	0.01	1.2585950602267e-127	SNORD38A
3.0860567267002e-132	2.2727130151172	0.128	0.008	1.55170018275213e-127	HSD3BP2
3.73504370854243e-132	-0.586229584234756	0.267	0.091	1.87801732709222e-127	SNORA25
3.81843344623866e-132	1.85791399508919	0.123	0.005	1.91994652110326e-127	LINC01327
4.21067901486652e-132	2.53156854630597	0.148	0.021	2.11717151546503e-127	OPRK1
4.89001594978711e-132	0.574993711277637	0.24	0.087	2.45874891971245e-127	RWDD2B
5.04683635741146e-132	-0.958375759572326	0.457	0.253	2.53759978887005e-127	C2CD2
5.08088180784552e-132	-0.940173147559721	0.654	0.361	2.55471818180281e-127	CCNL1
5.65732673431227e-132	2.57109075547031	0.137	0.015	2.84456045527955e-127	LOC105374879
6.38189677435343e-132	-1.02557930384016	0.495	0.278	3.20888151711265e-127	TLN1
7.5962070317748e-132	1.44692864965711	0.44	0.289	3.81944885764669e-127	NHSL2
7.69186683134692e-132	1.85381744059238	0.164	0.032	3.86754756146954e-127	LOC105373230
7.77131554976239e-132	-0.320677671613806	0.221	0.064	3.90749517157603e-127	NUDT16
8.13533799731325e-132	-0.826549565915037	0.746	0.509	4.09052929842907e-127	TPT1.AS1
9.56547288451566e-132	0.70579795838955	0.557	0.38	4.80961542106332e-127	NTNG1
9.66001351276141e-132	3.36233102662148	0.147	0.021	4.85715139435157e-127	LOC105377701
1.01458612199147e-131	-0.859367758170805	0.303	0.117	5.10144047998532e-127	AP4M1
1.32236237113816e-131	-3.34767725828194	0.31	0.428	6.64897023831976e-127	PHF21B
1.33553465597163e-131	-0.285957206746569	0.662	0.536	6.71520180369095e-127	ST3GAL2
1.44267566838217e-131	0.86064147331318	0.18	0.041	7.25391752819238e-127	PELI3
1.50570813633799e-131	-0.300098783366582	0.331	0.159	7.57085108032104e-127	ZNF26
1.56130364656604e-131	0.336200384315314	0.225	0.071	7.85039086529871e-127	REC8
1.64988425928104e-131	0.827045424564984	0.166	0.03	8.295783044091e-127	LOC102724196
1.74906131288816e-131	-0.313504284324457	0.775	0.658	8.79445518733295e-127	PIN4
1.77328724077032e-131	1.64248646353235	0.137	0.013	8.91626557531727e-127	LOC105374966
1.98082687050433e-131	2.86198425071005	0.261	0.108	9.95979558758281e-127	SYT10
2.18288920194938e-131	0.364641219510574	0.303	0.141	1.09757851963217e-126	UAP1
4.08870024292555e-131	-0.396745121669027	0.315	0.135	2.05583936914539e-126	THBS3
4.42749400165791e-131	-0.252717340252838	0.321	0.145	2.22618825897361e-126	EOGT
4.47938449973987e-131	-0.334699061657226	0.379	0.207	2.25227932031421e-126	ALKBH1
5.07989174949993e-131	1.8136767436501	0.13	0.01	2.55422037056606e-126	LOC105377460
5.198985842902e-131	-0.869302620178764	0.77	0.5	2.61410207166956e-126	ACIN1
5.37657049623591e-131	-0.352558890872203	0.067	0.167	2.70339341121238e-126	LOC440792
5.42383135143468e-131	-0.687395770403113	0.283	0.108	2.72715664181487e-126	CATSPER2P1
5.49817318429202e-131	1.71913930802509	0.143	0.018	2.76453645879387e-126	ANXA1
6.08022776025187e-131	-3.38939093717353	0.583	0.632	3.05719932013224e-126	LINC00673
6.45163658078673e-131	0.676903381444006	0.141	0.015	3.24394738918538e-126	LOC105369856
8.02517083446177e-131	2.56621360493043	0.223	0.077	4.03513614727572e-126	LOC105374823
8.22068904034988e-131	-0.56578658440907	0.54	0.355	4.13344465637833e-126	ACOX1
9.01435809168218e-131	-0.705174641988966	0.538	0.282	4.53250939207872e-126	LENG8
9.19783292696271e-131	-0.66607494911521	0.831	0.693	4.62476237400612e-126	ASCC1
9.39621137606902e-131	1.21771591657457	0.201	0.059	4.72450904200126e-126	LOC105376165
1.11214446982248e-130	-0.295620667686362	0.523	0.335	5.5919736087144e-126	PRDM5
1.12311949783454e-130	0.297026058642404	0.215	0.067	5.64715714706186e-126	SNHG16
1.218277305085e-130	1.22633051188945	0.416	0.247	6.12562011769789e-126	LOC105378332
1.3457460461226e-130	-0.637496941418263	0.406	0.205	6.76654569450904e-126	DHX32
1.44819005816838e-130	-1.11037499495793	0.426	0.221	7.28164443147644e-126	FAHD2CP
1.47433012702667e-130	2.20465361627306	0.251	0.105	7.41307931170282e-126	TAF7L
1.66179586109603e-130	2.00757684672936	0.204	0.064	8.35567576917693e-126	KCNK3
1.78003344204958e-130	2.10270656842134	0.506	0.346	8.95018614996947e-126	COL21A1
2.0561688127202e-130	-0.31466092073086	0.214	0.062	1.03386224072384e-125	NUDT14
2.158360655405e-130	-0.331311108179694	0.28	0.107	1.08524532114419e-125	SNAPIN
2.4049722238559e-130	-0.637058914069124	0.961	0.657	1.20924408387699e-125	PKP4
2.89450043429708e-130	0.525507247208395	0.194	0.051	1.45538376336891e-125	LOC103091866
3.13850088461282e-130	1.00879480469357	0.132	0.01	1.57806962979217e-125	LOC105377912
3.27173044642232e-130	-1.47386386504848	0.532	0.32	1.64505878576561e-125	DYSF
3.418096917887e-130	-1.13415099010488	0.682	0.38	1.71865331128276e-125	PRPF38B
3.99190137213674e-130	-0.394166432781871	0.508	0.337	2.00716792892407e-125	MTO1
4.11525172009172e-130	0.341523365390505	0.117	0.003	2.06918971737932e-125	KRT17P6
4.14489501911966e-130	-0.296912953235245	0.25	0.089	2.08409466456356e-125	MINA
4.26897918270808e-130	-3.27937073188894	0.081	0.181	2.14648542285745e-125	BOK
4.34033277950326e-130	0.411204435775012	0.17	0.033	2.18236272486203e-125	NOP16
4.49486619047824e-130	-0.836724533345596	0.734	0.562	2.26006366923437e-125	LOH12CR1
5.10002212647213e-130	-0.747858385729523	0.531	0.291	2.56434212541145e-125	TMEM168
5.32020185405053e-130	-4.34037272148235	0.396	0.497	2.67505069423515e-125	LITAF
6.20294920385988e-130	0.25828630888708	0.255	0.092	3.11890488919279e-125	LOC105379443
6.91855059531355e-130	0.495245506768881	0.272	0.1	3.47871642482961e-125	LOC644456
7.30967451546869e-130	0.788723526022347	0.202	0.058	3.67537744312281e-125	NR4A3
7.42278501807895e-130	-0.773853799611969	0.687	0.43	3.73225053494028e-125	ERI3
9.12676179334933e-130	-0.833427752899141	0.402	0.199	4.58902709731398e-125	PVRL1
9.83659730563127e-130	-0.333551478158955	0.362	0.19	4.94593949124446e-125	ZNF440
9.9573877440559e-130	1.08492798149956	0.208	0.064	5.00667413158875e-125	IGF1
1.00175502959206e-129	0.804801020750206	0.149	0.02	5.03692446429182e-125	LOC105375178
1.1070292007016e-129	-0.497441084317411	0.285	0.118	5.56625352404772e-125	VPS37C
1.11480092855733e-129	3.53796388508178	0.483	0.317	5.60533054887914e-125	LOC105371308
1.25647742520094e-129	0.80655989334277	0.161	0.028	6.31769414165286e-125	OSGEPL1.AS1
1.28025792763852e-129	-0.634314317092755	0.882	0.668	6.43726488595923e-125	NT5C2
1.28162200838869e-129	1.31095543139918	0.139	0.016	6.44412362037916e-125	KLF10
1.43986746359512e-129	0.660830119926451	0.202	0.058	7.23979759370261e-125	LOC105374789
1.4914400243902e-129	-0.527069166441791	0.285	0.115	7.49910958663635e-125	ASB14
1.61507072936104e-129	0.545560090781456	0.289	0.133	8.12073713430022e-125	ZNF454
1.64816620655594e-129	-0.47125640274308	0.312	0.138	8.2871445031839e-125	ACOT8
