p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene_symbol
5.60311290495508e-26	0.19471755155879	0.024	0.089	2.28321247764014e-21	Gm30532
5.62709179881525e-26	1.39000615811236	0.078	0.002	2.29298363709923e-21	Gm33097
5.62805426207752e-26	1.47661937920131	0.117	0.022	2.29337583125397e-21	Gm32786
5.82502712469976e-26	0.931938352582692	0.069	0	2.3736403030439e-21	Gpx2.ps1
5.8250740925549e-26	-1.46992156369643	0.188	0.082	2.3736594419752e-21	A130010J15Rik
5.97720746971495e-26	-2.54736830689471	0.19	0.226	2.43565227183415e-21	Colgalt2
6.12925659885294e-26	-0.225802681774788	0.124	0.031	2.49761077146658e-21	Hist2h2bb
6.42201506217396e-26	1.18722648915368	0.136	0.034	2.61690691768527e-21	Atp6v1c2
6.49224048749819e-26	-0.21226767400332	0.182	0.057	2.64552307625064e-21	Zfp709
6.58550847385747e-26	-0.481385711921266	0.253	0.106	2.68352884801218e-21	Lmbr1l
6.82989820952406e-26	-1.30780561775167	0.398	0.232	2.78311522139896e-21	Zbtb1
6.90036379627517e-26	-0.0853041372006835	0.188	0.058	2.81182924334417e-21	Pcdhga11
7.04054453676834e-26	-0.569707681608925	0.581	0.389	2.86895149328773e-21	Rps11.ps1
7.04896188003225e-26	1.28749967735025	0.075	0.001	2.87238147649434e-21	Gm14824
7.05624924060791e-26	-3.34880277950432	0.005	0.03	2.87535100305532e-21	Ncf4
7.21816397722436e-26	-2.04975527234134	0.04	0.02	2.94132963907915e-21	Igsf6
7.24539721347069e-26	0.10202016861486	0.077	0.007	2.95242691051717e-21	Hcrt
7.30026172566141e-26	0.682229098602397	0.151	0.042	2.97478365058977e-21	Slc38a4
7.32722619749523e-26	0.470529698163995	0.083	0.004	2.98577140321733e-21	LOC105247041
7.40485794653411e-26	-1.46545018807846	0.202	0.097	3.01740556463319e-21	Wnk4
7.47297264587019e-26	2.08674133086916	0.131	0.037	3.04516162346564e-21	Ccbe1
7.49189300164145e-26	-0.944197638459385	0.103	0.079	3.05287147923888e-21	Gm15530
7.59438663994606e-26	-3.18470850265399	0.005	0.037	3.09463661191162e-21	Gm13470
7.89336022453747e-26	1.30488268671727	0.095	0.009	3.21646535789677e-21	LOC105243293
7.93689887536768e-26	0.109674539322656	0.276	0.124	3.23420692272357e-21	Gm8343
8.00470596916759e-26	0.457608849476288	0.097	0.01	3.2618376353761e-21	LOC105245478
8.17425131634478e-26	-0.417682289343121	0.001	0.033	3.33092566889733e-21	Gm34718
8.28560983696862e-26	1.19762170906219	0.292	0.13	3.37630315246634e-21	Fezf2
8.39548555225184e-26	-2.16667337171885	0.052	0.073	3.4210764076871e-21	X4931402G19Rik
8.42795525354223e-26	-0.681897416719363	0.165	0.074	3.43430748626592e-21	Gm35403
8.4760658012194e-26	0.712110835733506	0.087	0.005	3.4539120533389e-21	Gm30119
8.82291091526535e-26	-0.947895046242478	0.571	0.379	3.59524796886148e-21	Pcx
8.9860902128346e-26	-0.404685733005045	0.154	0.053	3.66174190082797e-21	Prrt4
9.12807927357476e-26	-0.398640974075203	0.307	0.358	3.71960102318898e-21	Lrrc61
9.33815731943766e-26	0.0784599706526782	0.343	0.194	3.80520572609765e-21	Trmt112.ps1
9.46056476203602e-26	0.27511162285306	0.108	0.015	3.85508553488206e-21	Gm35399
9.53044508430511e-26	0.968278705711587	0.098	0.009	3.88356106740349e-21	Gm36824
9.92968933753953e-26	-1.01223071929666	0.372	0.202	4.04624910815398e-21	Sbno2
9.95665121719456e-26	-2.21363832365772	0.001	0.027	4.05723580449461e-21	Rnase1
1.00385131448696e-25	0.0431313693826479	0.055	0.004	4.0905937214029e-21	Snord69
1.01681458852459e-25	0.0243432091358397	0.166	0.047	4.14341776677887e-21	Gm5760
1.02264680731067e-25	-0.0349095567701501	0.194	0.357	4.16718347511024e-21	X1700101E01Rik
1.02531576754687e-25	1.02172129053281	0.085	0.004	4.17805922117675e-21	Sftpc
1.02684245324176e-25	-0.0727665040254848	0.016	0.009	4.18428031271486e-21	Gm3488
1.03538704079086e-25	0.10469897425472	0.381	0.209	4.21909865251867e-21	Txn.ps1
1.04187060286816e-25	-1.84420557463375	0.223	0.239	4.24551851962748e-21	Gm29536
1.06788614667138e-25	0.901242533363381	0.068	0	4.35152925907121e-21	LOC102635879
1.12103814458859e-25	-0.960554928068687	0.005	0.05	4.56811833538405e-21	Gm4521
1.13448952014557e-25	-0.38299086447469	0.044	0.022	4.62293134564119e-21	LOC105246905
1.13642003351697e-25	-2.30587561211936	0.049	0.09	4.63079799457831e-21	Pax6os1
1.14413386684059e-25	-0.070468712161968	0.051	0.043	4.66223109398874e-21	Gm19680
1.16529359416792e-25	-0.0531377604612299	0.015	0.082	4.74845486687487e-21	Gm5553
1.2099656459063e-25	-0.68352141711852	0.146	0.048	4.93048901050357e-21	Gm17597
1.21300291845913e-25	-2.49776038659947	0	0.025	4.94286559242909e-21	Bmp15
1.23099568314045e-25	-0.25920441623469	0.119	0.027	5.01618430922904e-21	LOC105246423
1.23647592652744e-25	1.8910282443534	0.071	0.005	5.03851575300667e-21	Lefty2
1.27245424853472e-25	0.879841899653506	0.072	0.001	5.18512381735413e-21	Ccdc87
1.2740396692216e-25	-3.01659613468507	0.019	0.07	5.19158424811111e-21	Cd300a
1.28204666419663e-25	-0.238433562076507	0.225	0.09	5.22421195193485e-21	Gm16209
1.32095146061882e-25	1.0444655809824	0.075	0.001	5.38274510687565e-21	Gm6212
1.36307330113409e-25	1.40219148523529	0.162	0.116	5.55438739479132e-21	Aim1l
1.39962230905394e-25	-0.0381157281716144	0.25	0.109	5.70332094716388e-21	LOC102638962
1.42661512770392e-25	0.751564570407788	0.128	0.027	5.81331398388069e-21	LOC105245576
1.43905368551576e-25	-2.78131182975699	0.033	0.057	5.86399986310817e-21	Elf4
1.46320494132184e-25	1.02452193667231	0.128	0.026	5.96241381539235e-21	LOC105246784
1.48372501644884e-25	-0.81121538800997	0.149	0.059	6.04603106952737e-21	Gm31262
1.49761999147136e-25	0.252944979298525	0.144	0.031	6.10265170324666e-21	LOC105242711
1.50486427450979e-25	-0.71734560789928	0.005	0.049	6.13217143219994e-21	LOC105247228
1.51761762893876e-25	-1.78632867441568	0.003	0.032	6.18414007616255e-21	Lefty1
1.58292021864016e-25	-1.67289575181511	0.005	0.026	6.45024159893679e-21	Gm34099
1.60567577661165e-25	-0.0195276431615599	0.176	0.114	6.54296822211483e-21	Gm9387
1.61601769879003e-25	0.615365853272271	0.107	0.014	6.5851105207995e-21	Neil2
1.61878516811891e-25	-0.842757605530607	0.244	0.103	6.59638768156775e-21	Mcm4
1.694858629364e-25	-2.48643515463227	0.097	0.09	6.90637942879535e-21	Cpxm1
1.73796440820203e-25	-1.71566966569567	0.053	0.117	7.08203116698245e-21	Nos2
1.74275895481027e-25	-1.02353338759307	0.273	0.134	7.10156846495636e-21	Gm15616
1.78738726724989e-25	1.22817011618827	0.084	0.004	7.28342437531659e-21	Gm30712
1.79072108926591e-25	-0.0908752604441989	0.181	0.18	7.29700936664966e-21	Gm2926
1.82109412278453e-25	-0.187589026832304	0.114	0.162	7.42077644093467e-21	Glud.ps
1.85896849152887e-25	-1.24597182864711	0.322	0.188	7.57511070613098e-21	Eif4ebp2
1.8664191933607e-25	0.153227873231595	0.333	0.164	7.60547157102552e-21	LOC105244709
1.90297717608226e-25	-1.8107144588786	0.954	0.857	7.75444169481761e-21	Sspn
1.98112833078207e-25	-0.519963395997877	0.169	0.049	8.07289983510386e-21	Zfp493
1.98938761118592e-25	-1.01199156008225	0.072	0.023	8.10655557682149e-21	Odf3b
1.99254436217051e-25	0.449034624549091	0.071	0.001	8.11941902140861e-21	X4930447F24Rik
2.04283695629099e-25	1.46189385802699	0.161	0.054	8.32435631319014e-21	Gm1715
2.06197272284295e-25	-0.749849479323156	0.439	0.258	8.40233264831273e-21	Zfyve26
2.07049103988843e-25	-0.148586769769814	0.039	0.025	8.43704393844138e-21	Mir7079
2.08296763669918e-25	-2.14894515473578	0.403	0.358	8.48788482278548e-21	Enox2
2.15413384789713e-25	1.98365809700854	0.136	0.042	8.77788001679602e-21	Tll1
2.16092851318605e-25	1.93164493747292	0.082	0.005	8.80556759838185e-21	LOC105243198
2.16093883192338e-25	-0.439287862941334	0.132	0.038	8.80560964620457e-21	LOC105245069
2.169883636444e-25	-1.45937395915427	0.095	0.039	8.84205883014566e-21	C1ra
2.21059617848329e-25	0.12339840937339	0.223	0.081	9.00795836770154e-21	Gm13612
2.22368539495753e-25	-2.16438231251521	0.006	0.048	9.06129561591244e-21	Hs3st3b1
2.23405253411712e-25	0.829618729767159	0.082	0.098	9.10354067127384e-21	Ido2
2.2691138834462e-25	-3.15216289380662	0.021	0.041	9.24641216365492e-21	Mfap4
2.39436741833866e-25	-1.21309127539632	0.286	0.167	9.75680779298822e-21	Gm13483
2.39645302061419e-25	0.158684396517483	0.482	0.295	9.76530641370075e-21	Atp5c1.ps
2.40944437788496e-25	-1.57071784612221	0.001	0.026	9.81824489544342e-21	Gm19572
2.43459672044122e-25	-0.416351497271651	0.076	0.032	9.92073817612593e-21	Gm12725
2.59611757253101e-25	1.21363693112371	0.08	0.002	1.05789194963066e-20	C330018A13Rik
2.61031566205133e-25	-1.04853874657356	0.185	0.084	1.0636775291293e-20	Gm16712
2.61270988099458e-25	-0.759335806251331	0.453	0.276	1.06465314940648e-20	BC068281
2.65074978970107e-25	-1.84406188741333	0.947	0.871	1.08015403180529e-20	Fchsd2
2.66406377723632e-25	-1.11366585645521	0.076	0.036	1.08557934858603e-20	X2810039B14Rik
2.70002878672931e-25	-0.119389193916802	0.353	0.192	1.10023473030433e-20	Gm12320
2.71423400634188e-25	0.0997460234450097	0.176	0.052	1.10602321524425e-20	Gm4908
2.72008533030867e-25	0.122543671520604	0.256	0.106	1.10840757124748e-20	Gm5139
2.79686377297159e-25	0.878988651129963	0.156	0.042	1.13969401884819e-20	Wdr95
2.81769621383167e-25	0.766057863880991	0.074	0.001	1.14818303017427e-20	LOC105246769
2.83757366068749e-25	-0.08602748150484	0.571	0.437	1.15628289099355e-20	Rpl18.ps2
2.83769112894053e-25	-1.66224485177552	0.107	0.069	1.15633075813198e-20	Gm13707
2.84623068507059e-25	-2.35569213601945	0.094	0.055	1.15981054185941e-20	Irf8
2.880296211384e-25	-1.06876971120709	0.294	0.172	1.17369190317687e-20	Oip5
2.88073994076177e-25	-3.00657393086452	0	0.025	1.17387271846102e-20	Gm33858
2.90246060167425e-25	-0.0614290386571356	0.042	0.016	1.18272367057624e-20	Mir8116
2.91489846086866e-25	0.715108898177374	0.085	0.005	1.18779197381937e-20	X1810046K07Rik
3.0097220854373e-25	0.0962059295297826	0.166	0.046	1.22643165259484e-20	Gm12684
3.05912887534346e-25	-0.985018820672299	0.087	0.033	1.24656442541371e-20	LOC102634716
3.08958047088725e-25	-1.01055130529021	0.002	0.032	1.25897314608185e-20	LOC105246673
3.10416486968114e-25	0.115255312491702	0.274	0.121	1.26491614274637e-20	Gm8702
3.14767280127518e-25	-2.81472436122322	0.008	0.031	1.28264518979162e-20	Gm12250
3.17947300750744e-25	-0.974013123309706	0.12	0.261	1.29560345582921e-20	Gm30954
3.21287590023156e-25	0.44809735502118	0.198	0.084	1.30921480058536e-20	Gad1os
3.23472390698426e-25	-0.0228368924339928	0.001	0.032	1.31811764485702e-20	H2.M10.5
3.24603761263314e-25	-2.66324827137974	0.024	0.066	1.32272786677188e-20	Prima1
3.28722602848956e-25	-1.7541645253383	0.633	0.518	1.33951173434921e-20	Atf7
3.45032114332066e-25	-1.95603230686997	0.085	0.063	1.40597136269174e-20	Gm26908
3.56068211193362e-25	-0.647535853330268	0.283	0.129	1.45094235379183e-20	Zfp963
3.63631963969393e-25	-2.19311468070425	0.044	0.033	1.48176388997888e-20	Lrrc10b
3.64988712317396e-25	-0.0710422202391871	0.045	0.017	1.48729250382216e-20	Snora41
3.67086808485005e-25	0.251169508961398	0.1	0.012	1.49584203589555e-20	Gm13543
3.71940995873345e-25	-1.71339175041557	0.238	0.106	1.51562236408429e-20	Pcolce2
3.75622744849244e-25	-3.68015707500545	0.018	0.054	1.53062512298618e-20	LOC105247167
3.77147787054838e-25	-0.38516857201987	0.043	0.001	1.53683951746976e-20	A530016L24Rik
3.78263958733691e-25	-1.82925958373592	0.017	0.031	1.54138780544392e-20	Cd79a
3.82170825521312e-25	-0.0590753247251921	0.128	0.028	1.55730789691679e-20	X2900089D17Rik
3.96536706991152e-25	3.09642889580739	0.072	0.004	1.61584742731825e-20	Sostdc1
3.98765118593353e-25	-1.01853686444465	0.052	0.037	1.62492798175606e-20	Gm34292
4.04962642592617e-25	-2.68629414011229	0.001	0.027	1.65018227230065e-20	Tifab
4.0977234404777e-25	-0.104430865604844	0.281	0.271	1.66978132476026e-20	Gm33666
4.11470777290788e-25	0.0962642368955361	0.147	0.034	1.67670227038223e-20	Gm5761
4.1182253635992e-25	-2.58880968464341	0.153	0.172	1.67813565341304e-20	Ccdc122
4.19510275767621e-25	-2.19668043460323	0.119	0.128	1.70946242272548e-20	Acad12
4.21542035127309e-25	-0.203818832326366	0.215	0.269	1.71774163894027e-20	Pla2g12b
4.22779310261675e-25	0.563819824127849	0.066	0	1.7227834113853e-20	Gm31552
4.23635594375491e-25	-2.92150732035241	0.016	0.043	1.72627268352069e-20	Mmp2
4.33091318685216e-25	-2.76445177273748	0.114	0.191	1.76480381451039e-20	Dock5
4.40915970420465e-25	0.737803315349424	0.11	0.016	1.79668848786635e-20	Il17re
4.50256691772598e-25	-4.57691149611622	0.133	0.197	1.83475099330416e-20	Inpp5d
4.69751057180411e-25	1.23234672041509	0.122	0.031	1.91418858290446e-20	BC030867
4.71567116913819e-25	0.442267576115543	0.193	0.063	1.92158884471212e-20	Gm11978
4.71934506069051e-25	0.511181107196117	0.066	0	1.92308591878077e-20	Gm36902
4.72426341276773e-25	-2.09979005513315	0.722	0.708	1.92509009806872e-20	Ctnna1
4.83234946736697e-25	0.355021430276718	0.197	0.064	1.96913408445737e-20	Lpl
4.893093271227e-25	-2.13881861579732	0.119	0.109	1.99388657709229e-20	Ifih1
4.90591201676868e-25	-0.19480444372515	0.09	0.021	1.99911008771307e-20	Gm19178
4.95987018687001e-25	-0.305454724629463	0.004	0.034	2.02109750244766e-20	Gm17771
4.98936241843205e-25	-1.90471050977785	0.078	0.128	2.03311529188687e-20	Gm35922
5.08125067830887e-25	0.56164766620418	0.269	0.119	2.07055883890408e-20	X2610020C07Rik
5.10752987067563e-25	0.102516846711779	0.16	0.041	2.08126734700161e-20	Gm5710
5.14739535251379e-25	-2.79382526949792	0.477	0.391	2.09751213219585e-20	C5ar1
5.28691978879688e-25	-2.23939941768489	0.013	0.042	2.15436694473684e-20	A630001G21Rik
5.31796364827201e-25	-2.2503179604026	0.001	0.028	2.16701700703436e-20	Apol10b
5.32792107393048e-25	-1.93968138800579	0.195	0.185	2.17107455841593e-20	Pxdc1
5.42222580945045e-25	0.134369160928677	0.239	0.095	2.20950279509297e-20	Gm19249
5.5659686691387e-25	-1.25918885400436	0.035	0.066	2.26807657298733e-20	Hist2h3c2
5.75739454096865e-25	-0.322680264328209	0.243	0.124	2.34608070149932e-20	Blnk
5.76461332824651e-25	-2.93680668185034	0.013	0.057	2.34902228512717e-20	Gm31047
5.93787134582909e-25	1.83273205351641	0.079	0.006	2.4196231947119e-20	Zfp92
5.97180580911457e-25	0.0694044048453333	0.27	0.135	2.4334511491561e-20	LOC102238526
6.05979067799435e-25	0.160199346099179	0.062	0.001	2.46930410337592e-20	X1700007F19Rik
6.09565799658932e-25	-1.47626191882466	0.548	0.448	2.48391967703018e-20	Szrd1
6.10721095716981e-25	-0.103445180241937	0.154	0.053	2.48862739293712e-20	LOC102634483
6.13155490216509e-25	-0.188661147961141	0.488	0.309	2.49854730708325e-20	Gm8971
6.16140391549242e-25	0.163763813137172	0.397	0.219	2.510710481524e-20	Gm3786
6.28694316658567e-25	0.69843053072145	0.198	0.065	2.56186647095199e-20	Tespa1
6.41668189885824e-25	-0.0254781665063835	0	0.022	2.61473370696574e-20	Mir7057
6.47885660136093e-25	-2.69675759607011	0.106	0.113	2.64006927648857e-20	Ticam1
6.52427500512829e-25	-2.04413350070703	0.298	0.246	2.65857682183973e-20	Ccdc62
6.59757993744387e-25	-0.14836996982986	0.07	0.108	2.688447848709e-20	Mir6899
6.90449944583074e-25	0.0351059397980207	0.278	0.162	2.81351447918157e-20	Gm12168
6.98609371032745e-25	-0.235178432473349	0.287	0.13	2.84676332602133e-20	Shb
7.07741475784578e-25	-0.986668515063942	0.664	0.705	2.88397573967457e-20	Rassf3
7.14079554714156e-25	0.547786875861749	0.362	0.196	2.90980277750472e-20	LOC105246035
7.32649192090214e-25	1.02229343315509	0.066	0	2.98547219284841e-20	Lrtm1
7.71881273964799e-25	0.0197033980660555	0.213	0.118	3.14533900327916e-20	Gm8750
7.80702971721262e-25	-1.40544616875874	0.113	0.084	3.18128653946697e-20	Trim65
7.8437397632933e-25	-1.61924605164627	0.457	0.375	3.19624551614439e-20	Jup
7.87865698725528e-25	0.628289547864195	0.135	0.027	3.21047393573665e-20	Mss51
8.11493050890437e-25	0.00953159958417256	0.135	0.033	3.30675303307344e-20	LOC101055758
8.33615365853036e-25	-1.65108514535459	0.581	0.418	3.39689925431454e-20	Hibch
8.36010186592077e-25	-1.34967800365253	0.284	0.278	3.40665790934405e-20	Gm17750
8.54204170782677e-25	2.10541151678315	0.104	0.033	3.48079657552233e-20	Agmat
8.68576910734568e-25	-0.811786168015563	0.664	0.491	3.53936405355229e-20	Uty
8.77843117972383e-25	1.00379409352261	0.133	0.03	3.57712292142566e-20	Lamb3
9.14581848260659e-25	-1.46547060892681	0.789	0.651	3.72682957347736e-20	Cenpp
9.16428216007841e-25	0.0812755083652723	0.214	0.076	3.73435333741035e-20	Tbc1d8b
9.17624107260589e-25	-0.749480986464134	0.199	0.08	3.73922647467618e-20	Inca1
9.35646761981991e-25	-0.984631121944787	0.437	0.257	3.81266699040042e-20	Ccbl1
9.49289747398257e-25	0.98162980808206	0.191	0.145	3.86826079167316e-20	Gm36787
9.52683865558364e-25	-0.0659279330130755	0.03	0.036	3.88209148376378e-20	Mir26a.1
9.53765662878799e-25	-0.804295561849589	0.149	0.073	3.88649969966482e-20	Pcdhgb7
9.98770015033062e-25	-3.93959648207641	0.005	0.031	4.06988793425822e-20	Ms4a6b
1.01420290904117e-24	0.87448215643694	0.077	0.002	4.13277543405188e-20	LOC102641308
1.0362141036964e-24	1.0856390218906	0.136	0.039	4.22246885115248e-20	Gm34863
1.05043550935805e-24	0.0734673679399569	0.169	0.06	4.28041965708313e-20	Gm8983
1.07636128195282e-24	1.20001764209513	0.065	0	4.38606458782953e-20	Gm30207
1.0763612819538e-24	0.556985878850108	0.065	0	4.38606458783356e-20	X4930451I11Rik
1.09404523578637e-24	1.10746215123952	0.079	0.004	4.45812493130587e-20	Gm36464
1.10335214770967e-24	-0.325561666602782	0.09	0.018	4.49604966670212e-20	Stamos
1.15791447540493e-24	0.101344666699798	0.17	0.048	4.71838569582756e-20	Gm9167
1.16399053972867e-24	-1.31730959733532	0.019	0.023	4.74314505034035e-20	Naip6
1.1673794222862e-24	-1.51742465926738	0.056	0.091	4.75695440787403e-20	Oasl1
1.19833500761222e-24	-1.4650208777028	0.175	0.07	4.88309532251905e-20	Ptgis
1.21652856216467e-24	0.816664832568457	0.162	0.044	4.95723223796483e-20	Gm2420
1.26391332826013e-24	2.14802923649433	0.223	0.22	5.15032042132719e-20	Col24a1
1.30407013250143e-24	1.42806091818332	0.077	0.002	5.31395538293006e-20	Krt77
1.30420072747346e-24	-1.96634729716685	0.108	0.242	5.3144875443816e-20	Sall1
1.30559896027074e-24	0.0683749965717316	0.247	0.1	5.32018520320723e-20	Gm8034
1.3131102115186e-24	-2.92344067469143	0.227	0.234	5.35079280091713e-20	P2rx7
1.32461904838022e-24	0.125335678911987	0.212	0.075	5.39769016024455e-20	Rpl17.ps4
1.3276938864638e-24	-1.93751050879281	0.004	0.025	5.41021981795133e-20	Lif
1.33899750615385e-24	0.628639008825964	0.106	0.014	5.45628093782631e-20	Slc3a1
1.36785948907748e-24	-1.41421543353496	0.007	0.033	5.57389063204183e-20	X2200002D01Rik
1.38670725795828e-24	-0.0504715006684276	0.198	0.085	5.6506934054542e-20	Gm13961
1.41652021604255e-24	-2.60576005236667	0.106	0.18	5.77217822835178e-20	Il17rd
1.42832905012246e-24	-2.03422419861577	0.079	0.064	5.82029804634401e-20	Parp10
1.44460121648435e-24	0.0945821510015332	0.143	0.032	5.88660549705208e-20	Gm17800
1.44836775005972e-24	1.35008236307999	0.164	0.077	5.90195374471835e-20	X9330154J02Rik
1.45744321116414e-24	0.440426959827933	0.28	0.125	5.93893534117274e-20	LOC105244804
1.46126906167245e-24	0.133959153289165	0.085	0.009	5.95452529940905e-20	LOC105244600
1.46931153163446e-24	0.0572630170936422	0.092	0.012	5.98729756025725e-20	Mir7078
1.4991462541632e-24	-1.48442919592639	0.113	0.069	6.10887107108964e-20	Layn
1.54155404842104e-24	-0.535585339276855	0.02	0.071	6.28167859191091e-20	LOC105243259
1.54161110065466e-24	0.688498614382026	0.077	0.004	6.28191107405767e-20	Gm21926
1.54901231780576e-24	-0.409589040469616	0.03	0.02	6.31207029382671e-20	X1700003F12Rik
1.55847738242599e-24	0.0379421696963854	0.159	0.044	6.35063948564766e-20	Gm31567
1.58106500090877e-24	0.257542923194945	0.065	0	6.44268177220313e-20	LOC105242636
1.59577194766972e-24	-0.112257725251273	0.086	0.15	6.50261110955933e-20	Gm11793
1.60677991621543e-24	-0.948366040238352	0.266	0.161	6.54746748058624e-20	LOC105246496
1.62143599853765e-24	-0.598797364546795	0.099	0.021	6.60718955044107e-20	LOC105246600
1.63181909808746e-24	-1.09080629526748	0.099	0.031	6.64949964279661e-20	Gm15760
1.64489323102791e-24	-0.109692613378556	0.201	0.075	6.70277542711562e-20	Mirlet7bhg
1.65011392387246e-24	0.367419653963961	0.133	0.027	6.7240492283879e-20	X8030453O22Rik
1.65711372565756e-24	-0.753745364897445	0.03	0.016	6.75257272068199e-20	Gm8000
1.65806104946553e-24	-2.36376629593203	0.194	0.171	6.75643297046708e-20	Zfp783
1.7231229611269e-24	0.824372634948668	0.122	0.032	7.02155375429599e-20	LOC105242574
1.77415582529923e-24	-0.725472843535901	0.04	0.015	7.22950757251184e-20	Gm36681
1.7748457000196e-24	-0.562648951449928	0.112	0.022	7.23231874300986e-20	Gm34861
1.81717783345912e-24	0.0952846254802496	0.609	0.435	7.40481795356256e-20	Gm21927
1.83835084275234e-24	-0.388664524020956	0.084	0.014	7.49109584913153e-20	X5830444B04Rik
1.88862899926503e-24	0.0680158577142569	0.116	0.252	7.69597430910506e-20	LOC102642194
1.93240596501349e-24	-1.61813412031922	0.101	0.059	7.87436106683346e-20	Gm13267
1.93845594425003e-24	-2.25999887355963	0.287	0.332	7.89901412722446e-20	Amotl1
1.94789189325641e-24	0.618813779706276	0.155	0.046	7.93746467583053e-20	Adam8
1.98018264124769e-24	-0.0973455660969939	0.06	0.009	8.06904624482023e-20	Mir3061
2.00830528025759e-24	0.126509102179096	0.187	0.059	8.18364318652165e-20	Gm5674
2.03547373430753e-24	-2.13819311219065	0.015	0.059	8.29435191992977e-20	Gm30587
2.05797572015384e-24	1.03168917413692	0.164	0.068	8.3860452620549e-20	Tph2
2.06767667312213e-24	0.394257095157995	0.145	0.033	8.42557567530535e-20	Gm36616
2.09653535605935e-24	-1.4642101859025	0.015	0.073	8.54317192240626e-20	Dmrta2
2.11428995053906e-24	-1.09432418842628	0.243	0.121	8.6155201194516e-20	Nhej1
2.1198105597253e-24	0.637467632713373	0.103	0.021	8.63801604982461e-20	Gm5263
2.12393281055452e-24	-3.35585804716395	0.002	0.022	8.65481380972862e-20	Ccl7
2.20940408151723e-24	-1.43042061757743	0.032	0.06	9.00310069177454e-20	Gbp8
2.21746728626918e-24	-1.81665658051479	0.141	0.188	9.03595744481826e-20	Ggnbp1
2.23880603391616e-24	0.461701961487441	0.091	0.009	9.12291070760496e-20	Gm30716
2.35148158570783e-24	1.71490804745932	0.072	0.005	9.58205231360083e-20	X4930500J02Rik
2.46996164418709e-24	-1.7934530344059	0.089	0.05	1.0064846703898e-19	LOC105245593
2.51944809125189e-24	0.391467977570535	0.119	0.02	1.02664990270423e-19	LOC102633086
2.56419652366067e-24	0.838964246618072	0.15	0.068	1.04488444142649e-19	Slc29a4
2.56654025192977e-24	-0.751987772116635	0.257	0.431	1.04583948725886e-19	Lypd6
2.56665710189868e-24	1.13538153199446	0.076	0.004	1.04588710245269e-19	Krt9
2.59843249973739e-24	1.31698661047713	0.112	0.02	1.05883525931799e-19	Rec8
2.61303417455028e-24	-2.69262286316492	0.123	0.161	1.06478529578749e-19	Erg
2.61805807744877e-24	0.332892933628812	0.094	0.009	1.0668324859796e-19	Gm9316
2.65325512702967e-24	-0.632783697316388	0.832	0.686	1.08117493171332e-19	Rbms3
2.66096864948727e-24	-0.127535012945436	0.485	0.438	1.08431811497957e-19	Gm7079
2.68830437147095e-24	1.12723384324283	0.099	0.012	1.0954571483307e-19	Ccdc81
2.7961438971169e-24	1.44111459625987	0.076	0.002	1.13940067663616e-19	Pcdha1
2.88118659312104e-24	-1.0978994895659	0.264	0.134	1.17405472483089e-19	Fkbp14
2.9167791618963e-24	0.518626946402026	0.071	0.002	1.18855834068112e-19	Gm32509
3.02133493694552e-24	-1.12808212224528	0.701	0.523	1.23116377345593e-19	Lrrc8a
3.02295131531237e-24	-0.275146944382563	0.135	0.033	1.23182243147664e-19	T2
3.16355953293643e-24	0.729137625492567	0.075	0.004	1.28911887407627e-19	LOC105246588
3.22503920786403e-24	0.168429030740777	0.087	0.006	1.31417122681251e-19	Lman1l
3.26856196616638e-24	0.104114487708026	0.169	0.048	1.33190631559314e-19	Gm14491
3.2691175177379e-24	-0.502368335013958	0.23	0.098	1.33213269730302e-19	LOC105244601
3.29780543576878e-24	-0.371591264605661	0.244	0.124	1.34382273702142e-19	Gm3435
3.36398192668121e-24	0.166500032723895	0.071	0.002	1.37078899530333e-19	LOC105242843
3.43115198224005e-24	0.101480557363026	0.214	0.081	1.398160121243e-19	Gm5272
3.44206522682911e-24	0.108692908562519	0.175	0.052	1.4026071592806e-19	Hspa9.ps1
3.46751825758051e-24	-0.381214571469633	0.284	0.129	1.41297901478148e-19	Gm29733
3.49143337637086e-24	-0.387733669304191	0.175	0.055	1.42272418653736e-19	Ska3
3.51914839703854e-24	-1.046530851234	0.428	0.251	1.43401778030923e-19	Ccdc88c
3.53587318426598e-24	-1.37735142136924	0.02	0.057	1.44083296385654e-19	Naip5
3.5387797328022e-24	0.0417181930809845	0.202	0.102	1.44201735331957e-19	Gm11222
3.58791070062819e-24	0.315090199337335	0.135	0.044	1.46203773139898e-19	Gm30322
3.60180513337234e-24	-0.427120735598412	0.08	0.017	1.46769957379789e-19	Gm33776
3.63786007493722e-24	-2.28704330177499	0.001	0.028	1.48239160193617e-19	LOC105242696
3.71137349179435e-24	-0.046889956225092	0.096	0.017	1.51234758417128e-19	Gm5173
3.73199000583149e-24	-2.10510628765615	0.004	0.016	1.52074860747627e-19	Ugt1a7c
3.7486042565352e-24	-2.31953732227441	0.199	0.183	1.52751874849553e-19	X4930481A15Rik
3.84832531930568e-24	-0.434799436849461	0.042	0.054	1.56815408436387e-19	Hist1h4n
3.85617594825004e-24	-0.94017535088012	0.136	0.06	1.57135313715241e-19	X1700008J07Rik
3.98579167873461e-24	-2.88639601720962	0.103	0.203	1.62417025116757e-19	Amot
4.13217255184496e-24	1.1391329652094	0.084	0.005	1.6838189931513e-19	Cdsn
